Finn_code	finn_pheno	UK_code	UK_pheno	h2_observed	score	priority	comments	Unnamed: 8	Соответствие	Unnamed: 10	finn_h2	finn_h2_sd	finn_SNP_n	uk_h2	uk_h2_sd	uk_SNP_n	meta_SNP_n	shared_SNP_fu_n	shared_SNP_fm_n	shared_SNP_um_n	shared_SNP_fum_n	uk_clump_n	finn_clump_n	meta_clump_n	intersect_clump_fu_n	intersect_clump_fm_n	intersect_clump_um_n	intersect_clump_fum_n
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	E05	Thyrotoxicosis [hyperthyroidism]	-0.000354310914093	0.8196460604667664	1					-0.001342	0.003579	3	0.005677	0.002590	1120	200	0	0	198	0	7	1	2	0	0	1	1
F5_ALLANXIOUS	All anxiety disorders	F41	Other anxiety disorders	0.000977751117013	0.7820135951042175	1					0.045758	0.004055	1	0.001356	0.002561	1	0	0	0	0	0	1	1	0	0	0	0	0
F5_DEPRESSIO	Depression	F32	Depressive episode	0.0031116700885700003	0.8848237395286559	1					0.067233	0.004111	7	0.006972	0.002587	9	18	0	0	0	0	1	5	2	0	1	0	0
F5_Dementia_U_EXMORE	Undefined dementia (more controls excluded)	40001_F03	Unspecified dementia	-0.0687833660558	0.722736656665802	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F5_GAD	Generalized anxiety disorder	F41	Other anxiety disorders	0.000977751117013	0.7553118467330933	1					0.014846	0.003992	1	0.001356	0.002561	1	1	0	0	0	0	1	1	1	0	0	0	0
F5_HALLUCIN	Mental and behavioural disorders due to hallucinogens	F10	Mental and behavioural disorders due to use of alcohol	-0.00231715077958	0.7327136993408203	1	?????				-0.006810	0.003525	0	0.002910	0.002555	0	0	0	0	0	0	0	0	0	0	0	0	0
F5_OTHERSUB	Mental and behavioural disorders due to multiple drug use and use of multiple drugs and use of other psycoactive substances	F10	Mental and behavioural disorders due to use of alcohol	-0.00231715077958	0.7028613090515137	1	?				0.003558	0.003562	0	0.002910	0.002555	0	0	0	0	0	0	0	0	0	0	0	0	0
F5_OTHPER	Other specified and unspecified personality disorders	F60	Specific personality disorders	0.00262979510329	0.7871581912040709	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F5_PHOBANX	Phobic anxiety disorders	F41	Other anxiety disorders	0.000977751117013	0.8089770078659058	1					0.004758	0.003877	0	0.001356	0.002561	1	0	0	0	0	0	1	0	0	0	0	0	0
F5_SCHIZO	Schizophrenia, schizotypal and delusional disorders	F20	Schizophrenia	0.00137836788405	0.8546308279037476	1					0.025561	0.003769	1	-0.001947	0.002509	0	0	0	0	0	0	0	1	0	0	0	0	0
F5_SCHIZOTYP	Schizotypal disorder	F25	Schizoaffective disorders	0.00222148528537	0.7565647959709167	1	??				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F5_SCHIZPER	Schizoid personality disorder	F20	Schizophrenia	0.00137836788405	0.7508329153060913	1					-0.001452	0.003602	0	-0.001947	0.002509	0	0	0	0	0	0	0	0	0	0	0	0	0
F5_STIMUL	Mental and behavioural disorders due to use of other stimulants, including caffeine	F10	Mental and behavioural disorders due to use of alcohol	-0.00231715077958	0.7107719182968141	1	?				0.000285	0.003543	0	0.002910	0.002555	0	0	0	0	0	0	0	0	0	0	0	0	0
F5_SUBSTANCE	Mental and behavioural disorders due to psychoctive substance use	F10	Mental and behavioural disorders due to use of alcohol	-0.00231715077958	0.7859147787094116	1	??				0.066294	0.004007	67	0.002910	0.002555	0	67	0	34	0	0	0	4	1	0	1	0	0
FEMHER_UNILATERAL	Femoral hernia, unilateral	K41	Femoral hernia	0.00282923798375	0.7725722789764404	1					0.007839	0.004077	1	0.005534	0.002567	4	45	0	0	0	0	1	0	1	0	0	0	0
FEMNINGHER_UNILATERAL	Inguinal of femoral hernia, unilateral	K40	Inguinal hernia	0.0190948718527	0.7399955987930298	1					0.007841	0.004077	1	0.024788	0.002808	2250	923	0	0	901	0	32	0	13	0	0	11	11
G6_AD_WIDE_EXMORE	AlzheimerÕs disease, wide definition (more controls excluded)	40001_G309	Alzheimer's disease, unspecified	-0.0528947061814	0.78361976146698	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6_ALZHEIMER_EXMORE	Alzheimer disease (more controls excluded)	40001_G309	Alzheimer's disease, unspecified	-0.0528947061814	0.7891442179679871	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6_ALZHEIMER_INCLAVO	Alzheimer disease, including avohilmo	40001_G309	Alzheimer's disease, unspecified	-0.0528947061814	0.7705477476119995	1	???				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6_CNSOTH	Other disorders of central nervous system	40001_G318	Other specified degenerative diseases of nervous system	0.0581530912452	0.7812775969505309	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6_CNSOTH	Other disorders of central nervous system	G93	Other disorders of brain	-0.0010364892370700002	0.7460704445838928	1					-0.004558	0.003723	18	0.000297	0.002506	8	3	0	0	0	0	1	1	1	0	0	0	0
G6_DEGENOTH	Other and unspecified degenerative diseases of nervous system	40001_G318	Other specified degenerative diseases of nervous system	0.0581530912452	0.9072337746620178	1	?				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6_MIGRAINE_WITH_AURA	Migraine with aura	G43	Migraine	0.00165080380592	0.7439045906066895	1					0.019457	0.004394	0	0.001154	0.002546	0	0	0	0	0	0	0	0	0	0	0	0	0
G6_MONOOTHUNS	Other and unsepcified mononeuropathies, also in other diseases	G58	Other mononeuropathies	-0.00100911415903	0.7671164870262146	1					0.004389	0.003961	0	0.000298	0.002480	0	0	0	0	0	0	0	0	0	0	0	0	0
G6_MUSCOTHUNS	Other and unspecified primary disorders of muscles	M62	Other disorders of muscle	0.000370854692738	0.8594309091567993	1					-0.005573	0.003483	88	-0.001081	0.002473	0	0	0	0	0	0	0	22	0	0	0	0	0
G6_POLYNEU	Polyneuropathies and other disorders of the peripheral nervous system	G62	Other polyneuropathies	0.0009836417692360001	0.81854248046875	1					0.013537	0.003667	4	-0.001530	0.002529	0	1	0	0	0	0	0	1	0	0	0	0	0
G6_TRIOTHUNS	Other and unspecified trigeminal disorders	G50	Disorders of trigeminal nerve	-0.000169878973728	0.7884161472320557	1	???				0.001064	0.003889	0	-0.002932	0.002500	0	0	0	0	0	0	0	0	0	0	0	0	0
G6_VASCSYND	Vascular syndromes of brain in cerebrovascular disorders	I67	Other cerebrovascular diseases	-0.000660372016497	0.7095205187797546	1					0.006294	0.003736	0	0.003223	0.002574	0	0	0	0	0	0	0	0	0	0	0	0	0
H7_BCKRNDRETINOPAT	Background retinopathy and retinal vascular changes	H34	Retinal vascular occlusions	0.00259537746152	0.7547743916511536	1					0.002793	0.003810	1	0.001356	0.002539	0	0	0	0	0	0	0	1	0	0	0	0	0
H7_CENTRRETARTOCC	Central retinal artery occlusion	H34	Retinal vascular occlusions	0.00259537746152	0.7535477876663208	1					-0.000026	0.003810	0	0.001356	0.002539	0	3	0	0	0	0	0	0	2	0	0	0	0
H7_EYEADNEXOTH	Other specified and unspecified disorders of eye and adnexa	H57	Other disorders of eye and adnexa	0.00144667016626	0.8910365104675293	1					0.003851	0.003566	0	0.000770	0.002518	8	0	0	0	0	0	1	0	0	0	0	0	0
H7_EYEADNEXOTH	Other specified and unspecified disorders of eye and adnexa	H59	Postprocedural disorders of eye and adnexa, not elsewhere classified	-0.00273504598281	0.7948663830757141	1					0.003851	0.003566	0	0.002797	0.002538	0	0	0	0	0	0	0	0	0	0	0	0	0
H7_EYELIDINOTH	Disorders of eyelid in diseases classified elsewhere	H02	Other disorders of eyelid	0.00140148775169	0.8445109724998474	1					0.001755	0.003810	0	0.005782	0.002569	2	0	0	0	0	0	1	0	0	0	0	0	0
H7_GLAUCSUSP	Glaucoma suspect	H40	Glaucoma	-0.00016575430348500001	0.7633149027824402	1					0.034181	0.003885	153	0.003277	0.002543	119	310	5	87	97	5	4	13	9	1	6	4	4
H7_KERATITISOTH	Other keratitis	H16	Keratitis	-0.00403244350431	0.719183623790741	1					0.001349	0.003664	1	0.000301	0.002512	0	0	0	0	0	0	0	1	0	0	0	0	0
H7_OTHRETARTOCC	Other retinal artery occlusion	H34	Retinal vascular occlusions	0.00259537746152	0.7338331937789917	1					0.000603	0.003802	0	0.001356	0.002539	0	0	0	0	0	0	0	0	0	0	0	0	0
H7_STRABISMUS	Strabismus	H50	Other strabismus	0.0012929942773199999	0.8288092017173767	1					0.014215	0.003666	0	-0.000904	0.002527	0	0	0	0	0	0	0	0	0	0	0	0	0
H7_VISUDISTURBSUB	Subjective visual disturbances	H53	Visual disturbances	0.0030412639443499995	0.7533155679702759	1					0.016756	0.003694	0	-0.001210	0.002517	1	0	0	0	0	0	1	0	0	0	0	0	0
H7_VITREOUS	Disorders of vitreous body and globe	H43	Disorders of vitreous body	-0.000134488355435	0.8324326872825623	1					0.020005	0.003725	113	0.002490	0.002524	2	105	0	83	0	0	2	3	1	0	1	0	0
H7_VITROTH	Other and unspecified disorders of vitreous body	H43	Disorders of vitreous body	-0.000134488355435	0.8277844786643982	1					0.018999	0.003730	41	0.002490	0.002524	2	12	0	0	0	0	2	4	1	0	0	0	0
H8_EAR	Diseases of the ear and mastoid process	H74	Other disorders of middle ear and mastoid	-1.81531834534e-05	0.751922607421875	1					0.042913	0.003876	642	-0.000346	0.002507	0	0	0	0	0	0	0	6	0	0	0	0	0
H8_EXT_OTH	Other otitis externa (chronic)	H60	Otitis externa	0.000143835038622	0.7069952487945557	1					0.005995	0.003638	0	-0.001945	0.002507	0	0	0	0	0	0	0	0	0	0	0	0	0
I9_AF_EXNONE	Atrial fibrillation and flutter (no controls excluded)	I48	Atrial fibrillation and flutter	0.009432527557799998	0.7003990411758423	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_AF_EXNONE	Atrial fibrillation and flutter (no controls excluded)	40001_I48	Atrial fibrillation and flutter	0.11959911360200001	0.7003990411758423	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_AORTANEUR	Aortic aneurysm	40001_I711	Thoracic aortic aneurysm, ruptured	0.10253341276799999	0.8194190263748169	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_AORTANEUR	Aortic aneurysm	I71	Aortic aneurysm and dissection	-0.0015610409154699998	0.7833486795425415	1					0.023405	0.003940	16	0.006622	0.002571	0	39	0	10	0	0	0	3	4	0	1	0	0
I9_AORTANEUR	Aortic aneurysm	40001_I713	Abdominal aortic aneurysm, ruptured	-0.06162464353080001	0.7656546831130981	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_ARTEMBTHRLOW	Arterial embolism and thrombosis of lower extremity artery	I74	Arterial embolism and thrombosis	0.00170784434524	0.8853229880332947	1					-0.003020	0.003726	0	0.005314	0.002574	0	0	0	0	0	0	0	0	0	0	0	0	0
I9_ARTEMBTHRLOW	Arterial embolism and thrombosis of lower extremity artery	I82	Other venous embolism and thrombosis	-0.0023482375731200002	0.7181667685508728	1					-0.003020	0.003726	0	0.000223	0.002426	1	0	0	0	0	0	0	0	0	0	0	0	0
I9_ARTEMBTHRLOW_EXNONE	Arterial embolism and thrombosis of lower extremity artery (no controls excluded)	I74	Arterial embolism and thrombosis	0.00170784434524	0.7032754421234131	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_ARTEMBTHR_EXNONE	Arterial embolism and thrombosis (no controls excluded)	I74	Arterial embolism and thrombosis	0.00170784434524	0.7388879656791687	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_CARDMPRI	Cardiomyopathies, Primary/intrinsic	I42	Cardiomyopathy	0.00245348807129	0.7543564438819885	1					0.026273	0.005231	252	0.000614	0.002572	1	41	0	8	0	0	1	27	2	0	1	0	0
I9_CARDMYOOTH_EXNONE	Cardiomyopathy, other and unspecified (no controls excluded)	40001_I429	Cardiomyopathy, unspecified	-0.020824406589799997	0.7973636984825134	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_CEREBVASC	Cerebrovascular diseases	I67	Other cerebrovascular diseases	-0.000660372016497	0.7298869490623474	1					0.027663	0.003774	3	0.003223	0.002574	0	0	0	0	0	0	0	1	0	0	0	0	0
I9_DISVEINLYMPH	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	I89	Other non-infective disorders of lymphatic vessels and lymph nodes	-0.000608572158608	0.7027648091316223	1					0.109808	0.002696	1342	0.002752	0.002485	0	153	0	144	0	0	0	79	5	0	4	0	0
I9_HEARTFAIL_EXNONE	Heart failure,strict (no controls excluded)	40001_I509	Heart failure, unspecified	-0.08982324688660001	0.7139305472373962	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSESS	Hypertension, essential	I10	Essential (primary) hypertension	0.00426902182946	0.715566098690033	1					0.176627	0.005080	2223	0.004366	0.002580	1	325	0	323	0	0	0	96	20	0	20	0	0
I9_HYPTENSHD	Hypertensive Heart Disease	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.9260458946228028	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSHD_EXNONE	Hypertensive Heart Disease (no controls excluded)	40001_I119	Hypertensive heart disease without (congestive) heart failure	-0.128893668098	0.8443884253501892	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSHD_EXNONE	Hypertensive Heart Disease (no controls excluded)	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.7061144709587097	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSHR	Hypertensive heart and/or renal disease	I12	Hypertensive renal disease	0.0022915961654	0.8758471608161926	1					0.038690	0.004967	16	-0.002923	0.002490	0	0	0	0	0	0	0	4	0	0	0	0	0
I9_HYPTENSHR	Hypertensive heart and/or renal disease	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.8312402963638306	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSHR	Hypertensive heart and/or renal disease	40001_I119	Hypertensive heart disease without (congestive) heart failure	-0.128893668098	0.7118104696273804	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSHR_EXNONE	Hypertensive heart and/or renal disease (no controls excluded)	40001_I119	Hypertensive heart disease without (congestive) heart failure	-0.128893668098	0.7454683184623718	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSRD_EXNONE	Hypertensive Renal Disease (no controls excluded)	I12	Hypertensive renal disease	0.0022915961654	0.7553622126579285	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_HYPTENSRD_EXNONE	Hypertensive Renal Disease (no controls excluded)	N19	Unspecified renal failure	0.00550494248565	0.7288324236869812	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_ICH_EXNONE	Intracerebral haemmorrhage (no controls excluded)	40001_I619	Intracerebral haemorrhage, unspecified	0.1199727761	0.8227172493934631	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_ICH_EXNONE	Intracerebral haemmorrhage (no controls excluded)	40001_I629	Intracranial haemorrhage (nontraumatic), unspecified	0.209119386189	0.8066807389259338	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_ICH_EXNONE	Intracerebral haemmorrhage (no controls excluded)	I61	Intracerebral haemorrhage	0.00250274860941	0.7291941642761229	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_IHD	Ischaemic heart disease, wide definition	40001_I259	Chronic ischaemic heart disease, unspecified	0.146980937679	0.7191858887672424	1					0.094259	0.004263	2300	0.051527	0.101474	3	1397	0	1397	0	0	1	52	27	0	26	0	0
I9_INTRACRA_EXNONE	Nontraumatic intracranial haemmorrhage (no controls excluded)	40001_I629	Intracranial haemorrhage (nontraumatic), unspecified	0.209119386189	0.8273906111717224	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_LBBB	Left bundle-branch block	I44	Atrioventricular and left bundle-branch block	-0.0003731743620990001	0.7020561695098877	1					0.011513	0.005071	6	0.002855	0.002542	1	0	0	0	0	0	1	1	0	0	0	0	0
I9_LYMPHOTH_EXNONE	Other noninfective disordersof lymphatic vessels and lymph nodes (no controls excluded)	I89	Other non-infective disorders of lymphatic vessels and lymph nodes	-0.000608572158608	0.8369296789169312	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_NONRHEVALV	Non-rheumatic valve diseases	I35	Nonrheumatic aortic valve disorders	7.8539867141e-05	0.7941635847091675	1					0.039938	0.005052	182	0.006111	0.002591	11	72	5	27	5	5	4	3	4	1	2	1	1
I9_NONRHEVALV	Non-rheumatic valve diseases	I34	Nonrheumatic mitral valve disorders	0.000956454541855	0.7372300624847412	1					0.039938	0.005052	182	-0.001736	0.002523	0	53	0	53	0	0	0	3	1	0	1	0	0
I9_NONRHEVALV	Non-rheumatic valve diseases	I08	Multiple valve diseases	-0.0015113588328499999	0.7060121893882751	1					0.039938	0.005052	182	0.002678	0.002504	0	130	0	129	0	0	0	3	2	0	2	0	0
I9_OTHHEART	Other heart diseases	I24	Other acute ischaemic heart diseases	0.0014626880307600002	0.8712974190711975	1					0.064128	0.004036	544	0.000223	0.002521	0	220	0	220	0	0	0	27	1	0	1	0	0
I9_OTHINTRACRA	Other intracranial haemorrhages	I62	Other nontraumatic intracranial haemorrhage	-0.00019299980124999998	0.8868809342384338	1					0.000792	0.003814	0	-0.000198	0.002527	0	0	0	0	0	0	0	0	0	0	0	0	0
I9_OTHINTRACRA_EXNONE	Other intracranial haemorrhages (no controls excluded)	40001_I629	Intracranial haemorrhage (nontraumatic), unspecified	0.209119386189	0.8049650192260742	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_OTHINTRACRA_EXNONE	Other intracranial haemorrhages (no controls excluded)	I62	Other nontraumatic intracranial haemorrhage	-0.00019299980124999998	0.7752439975738525	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_OTHPER_EXNONE	Other peripheral vascular diseases (no controls excluded)	I73	Other peripheral vascular diseases	0.00323671663452	0.7167787551879883	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_PAD_EXNONE	Peripheral artery disease (no controls excluded)	40001_I739	Peripheral vascular disease, unspecified	0.060764003712800004	0.7209212183952332	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_PERICAOTH_EXNONE	Other diseases of pericardium (no controls excluded)	I31	Other diseases of pericardium	0.0027285107670500003	0.7052786350250244	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_PULMEMB_EXNONE	Pulmonary embolism (no controls excluded)	40001_I269	Pulmonary embolism without mention of acute cor pulmonale	0.039846350057800003	0.7550452351570129	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_SAH_EXNONE	Subarachnoid haemmorrhage (no controls excluded)	40001_I609	Subarachnoid haemorrhage, unspecified	0.0649165794342	0.8120409250259399	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_SAH_EXNONE	Subarachnoid haemmorrhage (no controls excluded)	40001_I607	Subarachnoid haemorrhage from intracranial artery, unspecified	0.09209880716289999	0.720777690410614	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_STR_EXH	Ischaemic Stroke, excluding all haemorrhages	I64	Stroke, not specified as haemorrhage or infarction	0.0008791701123600001	0.7345139384269714	1					0.022520	0.003826	14	0.005816	0.002525	1	0	0	0	0	0	1	2	0	0	0	0	0
I9_STR_EXH	Ischaemic Stroke, excluding all haemorrhages	40001_I64	Stroke, not specified as haemorrhage or infarction	0.0058352490224799995	0.7345139384269714	1					0.022520	0.003826	14	0.082417	0.101133	1	0	0	0	0	0	0	2	0	0	0	0	0
I9_STR_EXH_EXNONE	Ischaemic Stroke, excluding all haemorrhages (no controls excluded)	I64	Stroke, not specified as haemorrhage or infarction	0.0008791701123600001	0.7566558122634888	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_STR_EXH_EXNONE	Ischaemic Stroke, excluding all haemorrhages (no controls excluded)	40001_I64	Stroke, not specified as haemorrhage or infarction	0.0058352490224799995	0.7566558122634888	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_VARICVEOES_EXNONE	Oesophageal varices (no controls excluded)	I85	Oesophageal varices	-0.00193377151182	0.7805866003036499	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_VARICVESOTH_EXNONE	Varicose veins of other sites (no controls excluded)	I86	Varicose veins of other sites	0.0009717130966889999	0.7672463655471802	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_VASCDEM	Vascular dementia	40001_F03	Unspecified dementia	-0.0687833660558	0.732827365398407	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_VEINSOTH_EXNONE	Other disorders of veins (no controls excluded)	I87	Other disorders of veins	-0.00415317353507	0.7543717026710509	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I9_VTE	Venous thromboembolism	I74	Arterial embolism and thrombosis	0.00170784434524	0.7269759774208069	1					0.041778	0.003694	1351	0.005314	0.002574	0	418	0	402	0	0	0	62	9	0	8	0	0
J10_ASTHMA_EXMORE	Asthma (more controls excluded)	40001_J459	Asthma, unspecified	0.024701031507000003	0.720880925655365	1					NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
J10_ASTHMA_MAIN	Asthma (only as main-diagnosis)	J45	Asthma	0.00136950237053	0.7718087434768677	1					0.120851	0.006071	4992	0.007456	0.002617	1158	3371	317	2299	406	304	3	33	21	2	22	3	5
J10_COLD	Acute nasopharyngitis(common cold)	J01	Acute sinusitis	0.00262012382763	0.7695261240005493	1					0.001265	0.004198	0	0.001785	0.002545	0	0	0	0	0	0	0	0	0	0	0	0	0
J10_INTERSTITIUM	Other respiratory diseases principally affecting the interstitium	J39	Other diseases of upper respiratory tract	-0.00047971928217500003	0.8446008563041687	1					0.011724	0.003650	235	0.000595	0.002538	3	61	0	60	0	0	2	11	2	0	2	0	0
J10_INTERSTITIUM	Other respiratory diseases principally affecting the interstitium	J98	Other respiratory disorders	-0.00221840904556	0.8152450919151306	1					0.011724	0.003650	235	-0.002296	0.002501	0	84	0	82	0	0	0	11	2	0	2	0	0
J10_LARYNGITIS	Acute laryngitis and tracheitis	J02	Acute pharyngitis	-0.00138215875586	0.758769154548645	1					0.012655	0.004324	2	0.000222	0.002514	0	0	0	0	0	0	0	1	0	0	0	0	0
J10_LOWCHRON	Chronic lower respiratory diseases	J22	Unspecified acute lower respiratory infection	0.00550644272698	0.780665397644043	1					0.111005	0.004389	6315	0.004463	0.002459	0	660	0	656	0	0	0	47	10	0	9	0	0
J10_OTHERINSTPULM	Other insterstitial pulmonary diseases	J44	Other chronic obstructive pulmonary disease	0.006491002734310001	0.7945226430892944	1					0.012831	0.003637	261	0.007221	0.002615	86	86	0	85	0	0	3	11	2	0	2	0	0
